months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
399,55,1993-04-14,IL,500/1000,2000,995.56,0,MALE,JD,TECH-SUPPORT,SLEEPING,NOT-IN-FAMILY,0,-65400,2015-02-07,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,NY,NORTHBEND,23,3,YES,1,1,YES,88400,17680,8840,61880,NISSAN,PATHFINDER,2010,N
305,49,2009-08-23,IL,100/300,2000,1347.92,0,FEMALE,HIGH SCHOOL,FARMING-FISHING,BUNGIE-JUMPING,OWN-CHILD,0,-42100,2015-02-17,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,HILLSDALE,21,3,YES,0,2,,66550,12100,6050,48400,VOLKSWAGEN,JETTA,2003,N
276,47,1993-06-18,IN,100/300,1000,1724.09,0,MALE,PHD,CRAFT-REPAIR,YACHTING,OWN-CHILD,0,0,2015-01-12,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,NY,ARLINGTON,23,3,YES,0,0,,65780,5980,11960,47840,CHEVROLET,TAHOE,2014,N
257,40,2012-07-17,IN,250/500,500,1379.93,0,MALE,MD,ARMED-FORCES,BASE-JUMPING,HUSBAND,0,0,2015-02-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,NY,COLUMBUS,6,3,,0,2,YES,51810,9420,4710,37680,AUDI,A3,2002,Y
78,31,1999-01-25,IN,250/500,1000,1554.64,4000000,MALE,PHD,PROTECTIVE-SERV,BOARD-GAMES,OWN-CHILD,0,-27900,2015-02-03,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,WV,SPRINGFIELD,21,1,NO,1,0,NO,55660,5060,10120,40480,HONDA,CRV,2009,Y
129,28,1990-02-23,OH,500/1000,1000,1377.94,0,MALE,MASTERS,MACHINE-OP-INSPCT,BASE-JUMPING,NOT-IN-FAMILY,0,0,2015-02-21,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,NY,SPRINGFIELD,23,1,,2,3,,44640,9920,4960,29760,TOYOTA,CAMRY,2005,N
283,46,2000-08-30,IL,500/1000,2000,1313.33,0,FEMALE,PHD,TRANSPORT-MOVING,READING,HUSBAND,53500,-73600,2015-01-09,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NY,RIVERWOOD,3,3,,1,3,NO,77660,7060,14120,56480,NISSAN,MAXIMA,2004,Y
85,25,2008-09-03,IN,250/500,500,1259.02,0,FEMALE,JD,TECH-SUPPORT,BASE-JUMPING,UNMARRIED,67000,-53600,2015-02-16,PARKED CAR,,TRIVIAL DAMAGE,,SC,NORTHBEND,8,1,NO,2,2,,5640,940,940,3760,NISSAN,ULTIMA,2005,N
101,26,1991-08-02,IL,500/1000,1000,1371.88,0,FEMALE,MD,PROF-SPECIALTY,READING,HUSBAND,0,0,2015-02-04,PARKED CAR,,TRIVIAL DAMAGE,,VA,ARLINGTON,4,1,,2,2,,3190,580,580,2030,SUBURU,LEGACY,1995,N
96,30,2001-09-25,OH,100/300,500,1399.27,6000000,MALE,COLLEGE,PROF-SPECIALTY,HIKING,WIFE,38900,-48700,2015-02-24,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,NC,ARLINGTON,22,1,,0,0,YES,53440,0,6680,46760,FORD,ESCAPE,2004,N
121,31,2007-03-11,IL,500/1000,1000,1061.98,6000000,FEMALE,JD,ARMED-FORCES,CAMPING,UNMARRIED,0,0,2015-02-01,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,WV,HILLSDALE,16,1,NO,0,1,YES,65250,7250,7250,50750,BMW,3 SERIES,2002,N
176,39,2010-11-20,OH,250/500,500,1365.46,4000000,MALE,COLLEGE,ARMED-FORCES,SLEEPING,UNMARRIED,0,-56600,2015-02-05,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,SC,COLUMBUS,14,3,NO,2,1,NO,44280,4920,4920,34440,CHEVROLET,SILVERADO,2008,N
159,37,1998-08-28,IL,500/1000,1000,894.4,0,MALE,ASSOCIATE,TECH-SUPPORT,CAMPING,WIFE,0,-53700,2015-01-07,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NY,SPRINGFIELD,13,1,YES,2,0,NO,70290,7810,7810,54670,DODGE,RAM,1999,N
120,30,2002-07-16,IN,250/500,500,956.69,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,MOVIES,HUSBAND,39600,-64300,2015-02-06,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,NY,HILLSDALE,20,1,,1,1,YES,87100,8710,8710,69680,SAAB,92X,2000,N
212,35,1990-04-29,IN,500/1000,2000,1123.89,0,MALE,MD,PRIV-HOUSE-SERV,VIDEO-GAMES,UNMARRIED,35400,-49200,2015-01-21,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,COLUMBUS,0,3,,1,3,,50380,4580,4580,41220,SUBURU,FORRESTOR,1996,N
290,45,1998-02-01,IL,100/300,500,1085.03,0,FEMALE,JD,SALES,CROSS-FIT,WIFE,0,-61000,2015-03-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,VA,ARLINGTON,23,3,YES,2,2,NO,64800,12960,6480,45360,AUDI,A3,2014,Y
299,42,2008-07-20,OH,100/300,2000,1437.33,0,FEMALE,ASSOCIATE,CRAFT-REPAIR,MOVIES,WIFE,25000,0,2015-02-24,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,SC,COLUMBUS,13,1,YES,1,3,NO,70400,12800,12800,44800,BMW,3 SERIES,2000,N
66,26,1998-11-13,IL,250/500,1000,988.29,0,MALE,COLLEGE,ARMED-FORCES,SKYDIVING,OWN-CHILD,0,0,2015-02-02,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NY,NORTHBEND,8,1,,2,2,YES,57860,0,10520,47340,SUBURU,IMPREZA,2008,Y
334,47,2001-05-24,IL,500/1000,500,1238.89,0,MALE,MASTERS,PROTECTIVE-SERV,SLEEPING,OTHER-RELATIVE,0,0,2015-01-31,VEHICLE THEFT,,MINOR DAMAGE,,WV,NORTHBEND,3,1,,0,3,NO,6240,960,960,4320,FORD,FUSION,2011,N
216,38,2014-06-03,IN,100/300,1000,1384.64,5000000,FEMALE,ASSOCIATE,TECH-SUPPORT,BOARD-GAMES,UNMARRIED,0,0,2015-01-09,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,VA,COLUMBUS,16,1,,2,3,NO,66600,16650,11100,38850,JEEP,GRAND CHEROKEE,2012,Y
86,28,1991-08-22,IN,100/300,2000,1595.07,0,MALE,PHD,TRANSPORT-MOVING,HIKING,UNMARRIED,75800,0,2015-02-23,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,VA,HILLSDALE,19,1,YES,0,2,YES,70920,11820,11820,47280,JEEP,WRANGLER,2002,N
429,56,1998-12-12,OH,250/500,1000,1127.89,6000000,MALE,ASSOCIATE,MACHINE-OP-INSPCT,SKYDIVING,OWN-CHILD,67400,-43800,2015-01-28,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,WV,SPRINGFIELD,0,1,YES,2,0,YES,39480,6580,6580,26320,SUBURU,FORRESTOR,2002,N
257,43,1999-02-18,IN,500/1000,2000,929.7,6000000,FEMALE,PHD,HANDLERS-CLEANERS,BASE-JUMPING,HUSBAND,46400,-74300,2015-01-14,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,VA,ARLINGTON,12,1,,2,2,YES,63240,10540,5270,47430,MERCEDES,E400,2005,N
15,34,1997-10-30,IL,100/300,1000,1829.63,0,MALE,JD,TECH-SUPPORT,CROSS-FIT,NOT-IN-FAMILY,56700,0,2015-02-03,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,SC,ARLINGTON,21,3,YES,1,0,,67650,12300,6150,49200,AUDI,A5,2009,N
230,39,1999-11-29,IL,100/300,1000,904.7,7000000,FEMALE,MD,CRAFT-REPAIR,BUNGIE-JUMPING,UNMARRIED,68600,-22300,2015-02-17,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,SC,RIVERWOOD,0,1,,1,3,NO,74200,14840,14840,44520,ACCURA,TL,2002,Y
250,43,2013-07-07,OH,500/1000,1000,1243.84,0,FEMALE,JD,TECH-SUPPORT,POLO,OWN-CHILD,47900,-73400,2015-01-30,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,VA,COLUMBUS,22,1,YES,1,3,NO,64900,12980,12980,38940,VOLKSWAGEN,JETTA,2011,N
270,44,2003-07-05,IL,500/1000,2000,1030.95,0,FEMALE,ASSOCIATE,MACHINE-OP-INSPCT,PAINTBALL,OTHER-RELATIVE,47200,0,2015-02-03,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,NC,NORTHBEND,20,3,,1,0,NO,35900,7180,3590,25130,AUDI,A3,2007,Y
65,26,2005-09-21,IN,100/300,500,1285.03,3000000,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,CAMPING,UNMARRIED,0,-41500,2015-02-03,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,VA,RIVERWOOD,0,1,NO,1,3,,52200,5220,10440,36540,HONDA,CRV,2011,N
475,57,1995-02-18,OH,100/300,500,1216.56,0,MALE,MASTERS,ADM-CLERICAL,SKYDIVING,OWN-CHILD,67400,-83200,2015-01-31,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,SC,HILLSDALE,20,1,,0,2,NO,78000,6500,13000,58500,SUBURU,FORRESTOR,2000,N
77,27,1999-04-07,IN,500/1000,2000,966.26,0,FEMALE,HIGH SCHOOL,ADM-CLERICAL,BASE-JUMPING,OWN-CHILD,56400,-32800,2015-02-06,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,AMBULANCE,NY,SPRINGFIELD,1,3,YES,0,0,,67200,6720,6720,53760,VOLKSWAGEN,PASSAT,1995,N
256,43,2014-12-13,OH,100/300,500,1203.17,0,FEMALE,MD,PROF-SPECIALTY,GOLF,UNMARRIED,56700,-65600,2015-02-06,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,FIRE,WV,HILLSDALE,11,1,NO,0,0,,63250,11500,5750,46000,NISSAN,ULTIMA,1997,N
229,37,1997-06-01,IL,250/500,2000,1212.12,0,FEMALE,MD,CRAFT-REPAIR,PAINTBALL,NOT-IN-FAMILY,65600,0,2015-01-29,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,WV,COLUMBUS,14,3,YES,1,1,YES,68760,11460,5730,51570,FORD,FUSION,1995,N
110,28,2013-07-13,OH,250/500,1000,1573.93,0,MALE,COLLEGE,OTHER-SERVICE,MOVIES,OTHER-RELATIVE,30400,0,2015-01-07,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,20,3,YES,0,2,,65040,10840,10840,43360,SUBURU,IMPREZA,2010,N
177,33,2002-12-30,IL,100/300,1000,1609.67,0,MALE,COLLEGE,ADM-CLERICAL,YACHTING,WIFE,0,-13200,2015-01-20,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,SC,SPRINGFIELD,22,1,,1,3,,82800,20700,13800,48300,JEEP,GRAND CHEROKEE,2004,Y
292,44,1997-02-28,OH,500/1000,500,1097.57,0,MALE,PHD,PRIV-HOUSE-SERV,BASKETBALL,UNMARRIED,0,0,2015-02-28,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,SC,COLUMBUS,12,1,NO,1,0,YES,61700,6170,6170,49360,SAAB,93,2005,N
451,61,1998-06-18,IN,250/500,2000,1618.65,2000000,FEMALE,ASSOCIATE,TRANSPORT-MOVING,POLO,UNMARRIED,0,-42600,2015-02-04,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,OH,COLUMBUS,3,3,YES,2,1,YES,78100,15620,7810,54670,CHEVROLET,TAHOE,1997,Y
61,24,1996-02-08,IN,100/300,500,922.67,0,FEMALE,COLLEGE,PRIV-HOUSE-SERV,PAINTBALL,OTHER-RELATIVE,47400,0,2015-01-12,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,SC,NORTHBEND,15,3,YES,2,1,,65520,9360,9360,46800,TOYOTA,HIGHLANDER,2011,Y
150,30,2004-11-17,IN,100/300,1000,1342.02,0,MALE,MD,PROF-SPECIALTY,POLO,OWN-CHILD,0,0,2015-02-28,PARKED CAR,,TRIVIAL DAMAGE,,VA,ARLINGTON,8,1,YES,0,2,NO,4500,450,450,3600,SAAB,93,1999,N
283,41,2012-10-25,OH,100/300,500,1195.01,0,FEMALE,ASSOCIATE,SALES,READING,OWN-CHILD,60700,-54300,2015-01-08,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,WV,NORTHBEND,13,3,NO,0,2,,42700,0,6100,36600,MERCEDES,ML350,2011,Y
291,46,2006-04-13,OH,500/1000,1000,994.74,0,FEMALE,HIGH SCHOOL,ADM-CLERICAL,POLO,OWN-CHILD,0,-55300,2015-01-25,PARKED CAR,,MINOR DAMAGE,POLICE,SC,HILLSDALE,8,1,NO,2,2,YES,5580,620,620,4340,VOLKSWAGEN,PASSAT,2005,Y
162,31,2006-02-21,IN,100/300,1000,1050.24,0,FEMALE,MASTERS,ADM-CLERICAL,CHESS,WIFE,30700,0,2015-02-26,PARKED CAR,,MINOR DAMAGE,,NC,ARLINGTON,7,1,,0,0,NO,3600,360,720,2520,BMW,X5,2013,Y
154,36,2003-12-17,IL,250/500,2000,1313.51,7000000,FEMALE,MASTERS,EXEC-MANAGERIAL,DANCING,OWN-CHILD,68500,0,2015-02-03,VEHICLE THEFT,,TRIVIAL DAMAGE,,SC,NORTHBROOK,9,1,,2,0,,2800,280,280,2240,VOLKSWAGEN,PASSAT,2015,N
289,47,1999-07-31,OH,500/1000,2000,1102.29,0,FEMALE,ASSOCIATE,ADM-CLERICAL,HIKING,OWN-CHILD,73000,-37900,2015-01-31,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,AMBULANCE,VA,NORTHBEND,15,1,NO,1,0,YES,54000,6000,6000,42000,TOYOTA,HIGHLANDER,1996,N
10,19,2014-08-05,IN,250/500,1000,1185.78,0,FEMALE,JD,CRAFT-REPAIR,YACHTING,WIFE,0,-60700,2015-02-01,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,NC,NORTHBEND,5,1,,0,2,,48950,4450,8900,35600,ACCURA,TL,2011,Y
309,47,2011-06-05,IL,500/1000,500,1527.95,0,MALE,PHD,EXEC-MANAGERIAL,HIKING,OTHER-RELATIVE,69400,0,2015-02-21,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,WV,NORTHBEND,15,4,YES,0,1,,77800,15560,15560,46680,DODGE,RAM,2002,N
396,57,1992-10-11,IN,100/300,1000,1366.39,0,MALE,HIGH SCHOOL,PROTECTIVE-SERV,EXERCISE,OTHER-RELATIVE,0,-22400,2015-01-30,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,NC,COLUMBUS,22,3,YES,2,1,NO,52560,11680,5840,35040,SAAB,93,1995,N
273,41,2010-02-17,OH,500/1000,1000,1403.9,0,FEMALE,PHD,FARMING-FISHING,DANCING,OWN-CHILD,0,0,2015-01-31,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,VA,RIVERWOOD,16,2,,1,2,YES,44110,4010,8020,32080,HONDA,ACCORD,2015,N
129,30,2007-05-06,IL,500/1000,2000,927.23,0,FEMALE,PHD,SALES,VIDEO-GAMES,HUSBAND,51500,0,2015-01-13,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,SC,HILLSDALE,7,1,NO,1,3,,74360,13520,6760,54080,SUBURU,FORRESTOR,2009,N
140,31,1997-05-01,OH,250/500,2000,1554.86,6000000,FEMALE,JD,ARMED-FORCES,BASE-JUMPING,WIFE,59000,0,2015-02-16,PARKED CAR,,MINOR DAMAGE,,WV,ARLINGTON,2,1,YES,1,2,,6120,680,680,4760,HONDA,CIVIC,2002,Y
419,53,1998-01-28,IL,500/1000,2000,736.07,6000000,MALE,COLLEGE,TRANSPORT-MOVING,CHESS,UNMARRIED,45700,0,2015-02-04,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,SC,NORTHBEND,17,4,,0,0,YES,62280,5190,10380,46710,SUBURU,FORRESTOR,2012,N
315,44,1993-05-05,IL,250/500,1000,974.16,6000000,FEMALE,MASTERS,SALES,READING,OTHER-RELATIVE,0,-56800,2015-02-07,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,NY,SPRINGFIELD,12,3,,1,0,YES,26730,4860,4860,17010,VOLKSWAGEN,JETTA,2006,N
72,29,1994-08-06,OH,500/1000,500,973.8,0,FEMALE,ASSOCIATE,CRAFT-REPAIR,EXERCISE,OWN-CHILD,0,-85900,2015-01-16,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,WV,ARLINGTON,9,1,,1,0,NO,66200,6620,6620,52960,DODGE,NEON,2013,N
32,26,2014-11-14,OH,100/300,2000,1260.32,6000000,MALE,JD,OTHER-SERVICE,POLO,NOT-IN-FAMILY,0,-79800,2015-02-28,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,VA,NORTHBROOK,16,1,,1,2,,45500,9100,4550,31850,TOYOTA,COROLLA,2009,N
230,41,1991-12-14,IN,100/300,1000,1464.03,0,MALE,JD,TRANSPORT-MOVING,SLEEPING,OWN-CHILD,0,0,2015-02-08,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,NY,SPRINGFIELD,19,3,,2,0,,53040,4420,4420,44200,AUDI,A3,2006,N
157,32,2009-10-21,OH,100/300,2000,617.11,0,MALE,COLLEGE,OTHER-SERVICE,READING,OTHER-RELATIVE,0,-54100,2015-01-02,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,VA,COLUMBUS,14,3,,1,2,NO,50800,10160,5080,35560,MERCEDES,E400,2013,Y
265,41,1997-09-29,IN,250/500,2000,1724.46,6000000,FEMALE,ASSOCIATE,CRAFT-REPAIR,SLEEPING,OWN-CHILD,81800,0,2015-01-13,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,SC,NORTHBEND,18,3,,1,3,,44200,4420,4420,35360,AUDI,A5,2014,N
47,34,2003-12-31,IL,500/1000,500,1161.31,0,FEMALE,PHD,EXEC-MANAGERIAL,BASE-JUMPING,OTHER-RELATIVE,64800,-24300,2015-01-07,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,SC,SPRINGFIELD,23,1,YES,1,3,,62920,11440,5720,45760,CHEVROLET,MALIBU,2012,N
113,29,2008-01-01,OH,250/500,2000,1091.73,0,MALE,PHD,EXEC-MANAGERIAL,GOLF,NOT-IN-FAMILY,36100,-42300,2015-01-05,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,NY,SPRINGFIELD,15,3,,0,2,YES,49950,5550,5550,38850,NISSAN,ULTIMA,2004,Y
289,46,2004-05-31,IL,250/500,2000,1209.07,0,MALE,JD,ARMED-FORCES,CHESS,UNMARRIED,0,0,2015-02-28,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,NC,ARLINGTON,18,1,YES,0,1,YES,56430,6270,6270,43890,BMW,3 SERIES,1995,Y
254,41,2013-12-18,IL,250/500,2000,1241.04,0,FEMALE,MASTERS,PROTECTIVE-SERV,BOARD-GAMES,OWN-CHILD,0,0,2015-01-04,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,RIVERWOOD,16,1,NO,2,2,YES,100210,18220,18220,63770,AUDI,A5,2014,N
115,30,2000-08-24,OH,500/1000,500,1757.21,0,MALE,HIGH SCHOOL,PROF-SPECIALTY,BASE-JUMPING,WIFE,46400,0,2015-02-02,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NY,NORTHBEND,12,3,NO,1,0,YES,49140,5460,5460,38220,FORD,F150,2007,N
236,38,1992-10-14,OH,250/500,1000,802.24,0,FEMALE,COLLEGE,OTHER-SERVICE,PAINTBALL,NOT-IN-FAMILY,0,-62500,2015-02-23,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,WV,NORTHBROOK,16,1,NO,0,1,,66840,16710,5570,44560,MERCEDES,E400,2014,N
7,21,1991-11-16,IN,500/1000,1000,1342.72,0,MALE,ASSOCIATE,MACHINE-OP-INSPCT,CAMPING,WIFE,0,-45300,2015-02-10,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,NY,HILLSDALE,21,1,,1,2,,62460,6940,6940,48580,HONDA,ACCORD,2003,N
208,36,1995-10-08,OH,100/300,2000,1209.41,5000000,MALE,JD,MACHINE-OP-INSPCT,BASE-JUMPING,WIFE,0,0,2015-02-16,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,NY,COLUMBUS,15,3,YES,0,1,,62810,11420,11420,39970,NISSAN,ULTIMA,1999,N
126,33,2007-10-28,OH,500/1000,1000,1141.71,2000000,FEMALE,JD,PRIV-HOUSE-SERV,SLEEPING,OWN-CHILD,36700,-73400,2015-01-04,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,WV,NORTHBROOK,21,1,YES,1,2,,54160,6770,6770,40620,SUBURU,LEGACY,2009,N
48,35,2008-05-16,IL,100/300,500,1090.03,0,FEMALE,JD,EXEC-MANAGERIAL,GOLF,UNMARRIED,0,-51000,2015-01-30,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,WV,ARLINGTON,1,1,YES,0,2,NO,48400,9680,4840,33880,SAAB,92X,2005,N
297,48,2009-06-22,IN,250/500,1000,1464.73,3000000,MALE,PHD,EXEC-MANAGERIAL,GOLF,OTHER-RELATIVE,54900,-36700,2015-01-25,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,NY,ARLINGTON,17,3,,0,0,NO,51480,5720,5720,40040,TOYOTA,HIGHLANDER,2013,N
160,36,2012-05-10,OH,100/300,1000,1118.58,0,FEMALE,HIGH SCHOOL,PROF-SPECIALTY,BOARD-GAMES,HUSBAND,0,-36600,2015-01-22,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,FIRE,NY,COLUMBUS,5,3,NO,2,1,NO,51700,5170,10340,36190,SAAB,95,2003,N
406,58,2003-10-02,OH,250/500,2000,1117.04,0,MALE,MD,EXEC-MANAGERIAL,VIDEO-GAMES,OWN-CHILD,0,-42700,2015-01-01,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,WV,NORTHBEND,15,3,,1,2,,65520,10920,5460,49140,VOLKSWAGEN,JETTA,2009,N
157,31,1990-08-02,IN,500/1000,500,1257.83,7000000,MALE,HIGH SCHOOL,FARMING-FISHING,READING,OWN-CHILD,40700,-41600,2015-02-14,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,OH,ARLINGTON,2,4,NO,2,2,NO,47700,4770,9540,33390,ACCURA,TL,2011,Y
146,31,1997-09-16,OH,250/500,2000,1082.72,0,FEMALE,PHD,MACHINE-OP-INSPCT,VIDEO-GAMES,NOT-IN-FAMILY,61400,-57500,2015-01-15,VEHICLE THEFT,,MINOR DAMAGE,,SC,NORTHBEND,3,1,YES,2,0,NO,5220,580,580,4060,ACCURA,MDX,2015,N
409,57,1995-07-29,IN,100/300,1000,1191.8,6000000,MALE,HIGH SCHOOL,PROTECTIVE-SERV,EXERCISE,UNMARRIED,55600,0,2015-01-06,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,NY,RIVERWOOD,19,1,NO,1,0,,73320,6110,12220,54990,FORD,FUSION,2012,N
252,46,2005-09-06,IN,100/300,1000,1242.02,0,MALE,MASTERS,ADM-CLERICAL,DANCING,WIFE,0,-28800,2015-02-08,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,VA,HILLSDALE,17,1,YES,0,2,YES,74900,14980,7490,52430,JEEP,GRAND CHEROKEE,2003,N
6,27,1992-08-05,OH,250/500,500,1075.71,0,FEMALE,HIGH SCHOOL,PROF-SPECIALTY,DANCING,UNMARRIED,0,-47400,2015-02-17,VEHICLE THEFT,,TRIVIAL DAMAGE,POLICE,WV,COLUMBUS,7,1,,0,1,YES,3190,580,290,2320,SAAB,95,2015,N
103,33,1993-01-22,IN,100/300,1000,969.88,6000000,MALE,MD,ARMED-FORCES,EXERCISE,OWN-CHILD,0,0,2015-01-21,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,NY,COLUMBUS,21,1,NO,1,0,YES,76920,12820,6410,57690,CHEVROLET,MALIBU,2002,N
369,53,1995-05-20,OH,250/500,2000,1459.93,0,FEMALE,MASTERS,PRIV-HOUSE-SERV,VIDEO-GAMES,NOT-IN-FAMILY,0,0,2015-02-09,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,POLICE,WV,SPRINGFIELD,10,2,YES,1,3,NO,77990,7090,14180,56720,JEEP,WRANGLER,2012,N
261,46,1992-09-24,IL,500/1000,1000,1245.61,0,MALE,MD,TRANSPORT-MOVING,BASE-JUMPING,OWN-CHILD,0,0,2015-02-12,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,COLUMBUS,11,1,YES,1,0,,59670,9180,9180,41310,FORD,ESCAPE,2008,N
159,33,2007-07-20,IN,100/300,2000,1462.76,0,FEMALE,COLLEGE,CRAFT-REPAIR,SKYDIVING,HUSBAND,69200,-36900,2015-02-24,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,NY,COLUMBUS,23,3,YES,2,0,NO,44880,8160,4080,32640,MERCEDES,C300,2004,Y
344,51,1992-04-28,IN,100/300,2000,1398.46,0,MALE,ASSOCIATE,SALES,SKYDIVING,OTHER-RELATIVE,0,0,2015-02-02,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,NC,NORTHBEND,14,1,,0,2,NO,82830,7530,15060,60240,AUDI,A5,2004,N
