months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
296,42,2003-03-16,IN,250/500,2000,1219.27,0,MALE,ASSOCIATE,TECH-SUPPORT,PAINTBALL,HUSBAND,53100,-63400,2015-02-16,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,WV,COLUMBUS,9,3,YES,1,2,NO,64080,7120,7120,49840,SAAB,93,2012,0
264,41,2002-10-16,OH,100/300,500,1411.3,0,MALE,PHD,PROF-SPECIALTY,CROSS-FIT,UNMARRIED,55600,0,2015-02-08,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,PA,NORTHBROOK,4,1,NO,1,0,NO,60390,10980,5490,43920,BMW,M5,2004,1
108,33,1990-01-27,IL,100/300,2000,694.45,0,FEMALE,JD,ARMED-FORCES,EXERCISE,NOT-IN-FAMILY,0,0,2015-01-20,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,WV,NORTHBEND,6,3,NO,0,1,YES,64350,5850,11700,46800,NISSAN,PATHFINDER,2011,1
32,38,2010-03-11,IL,100/300,500,1006.77,6000000,FEMALE,COLLEGE,OTHER-SERVICE,SLEEPING,OWN-CHILD,0,0,2015-02-06,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,SC,NORTHBEND,15,3,YES,2,1,YES,70900,14180,7090,49630,BMW,X6,1997,0
259,39,1995-09-19,OH,250/500,1000,1422.36,0,FEMALE,JD,CRAFT-REPAIR,MOVIES,UNMARRIED,0,-83900,2015-01-24,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,PA,COLUMBUS,12,3,NO,1,3,NO,46560,7760,7760,31040,NISSAN,ULTIMA,2012,0
186,33,2010-02-27,IN,100/300,1000,1348.32,0,FEMALE,ASSOCIATE,CRAFT-REPAIR,CROSS-FIT,WIFE,37600,-37600,2015-01-14,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,NY,ARLINGTON,3,1,NO,2,1,NO,4730,860,860,3010,CHEVROLET,MALIBU,2013,1
201,40,1991-12-28,OH,250/500,2000,1315.56,0,FEMALE,PHD,TRANSPORT-MOVING,VIDEO-GAMES,NOT-IN-FAMILY,0,0,2015-02-18,VEHICLE THEFT,REAR COLLISION,MINOR DAMAGE,POLICE,SC,NORTHBROOK,14,1,YES,0,0,YES,6820,1240,1240,4340,JEEP,GRAND CHEROKEE,2003,0
436,58,2002-04-30,OH,250/500,2000,1407.01,5000000,MALE,PHD,TECH-SUPPORT,SLEEPING,OTHER-RELATIVE,47400,-27600,2015-01-10,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,WV,RIVERWOOD,10,1,NO,0,2,NO,59900,11980,5990,41930,BMW,X5,1997,1
189,36,2007-04-28,OH,250/500,2000,1388.58,0,FEMALE,MD,PRIV-HOUSE-SERV,BASKETBALL,OWN-CHILD,0,-49400,2015-02-13,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,WV,RIVERWOOD,17,3,NO,1,3,YES,79560,13260,13260,53040,FORD,ESCAPE,2009,0
105,33,1996-07-08,IL,500/1000,500,1310.76,0,FEMALE,HIGH SCHOOL,ADM-CLERICAL,KAYAKING,NOT-IN-FAMILY,0,-40900,2015-02-17,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,VA,NORTHBROOK,8,1,YES,0,1,NO,70290,12780,6390,51120,ACCURA,MDX,2008,0
163,31,2002-04-01,IN,100/300,1000,1004.63,6000000,MALE,JD,PRIV-HOUSE-SERV,HIKING,NOT-IN-FAMILY,26900,0,2015-01-07,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,SC,HILLSDALE,14,3,YES,2,0,NO,63910,5810,11620,46480,SUBURU,FORRESTOR,1999,0
219,40,2006-10-29,OH,100/300,500,1134.91,0,FEMALE,ASSOCIATE,TRANSPORT-MOVING,GOLF,NOT-IN-FAMILY,68700,0,2015-01-29,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,SC,RIVERWOOD,6,1,NO,1,0,NO,6400,640,640,5120,TOYOTA,CAMRY,1997,0
88,25,2007-10-25,IN,250/500,1000,1194.0,0,FEMALE,JD,HANDLERS-CLEANERS,MOVIES,HUSBAND,0,0,2015-02-13,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,SC,NORTHBROOK,6,1,YES,1,2,YES,66780,7420,7420,51940,FORD,ESCAPE,2013,1
40,39,2001-03-28,IN,500/1000,1000,1248.25,4000000,FEMALE,COLLEGE,SALES,HIKING,OWN-CHILD,0,-33300,2015-02-01,PARKED CAR,REAR COLLISION,MINOR DAMAGE,POLICE,VA,NORTHBROOK,8,1,NO,0,2,NO,8760,1460,1460,5840,BMW,3 SERIES,2013,0
284,42,1995-05-04,OH,100/300,500,1338.54,-1000000,MALE,ASSOCIATE,MACHINE-OP-INSPCT,KAYAKING,WIFE,0,0,2015-01-29,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NC,ARLINGTON,13,1,YES,0,1,NO,94160,8560,17120,68480,CHEVROLET,MALIBU,1996,0
59,40,2011-09-28,IL,250/500,2000,782.23,0,MALE,COLLEGE,PROTECTIVE-SERV,GOLF,OTHER-RELATIVE,64200,-32300,2015-02-06,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,AMBULANCE,OH,SPRINGFIELD,0,3,NO,0,2,NO,51570,5730,11460,34380,BMW,X5,2010,0
39,31,2003-01-28,IL,250/500,2000,1366.9,0,FEMALE,HIGH SCHOOL,HANDLERS-CLEANERS,POLO,HUSBAND,0,-15700,2015-01-28,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,NC,NORTHBEND,14,3,NO,1,0,NO,52700,10540,10540,31620,BMW,X6,2014,1
147,34,2011-02-01,IL,500/1000,1000,1275.81,0,MALE,HIGH SCHOOL,SALES,DANCING,WIFE,0,-48300,2015-01-21,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,NY,COLUMBUS,13,1,YES,2,2,NO,101010,15540,15540,69930,MERCEDES,ML350,1998,0
156,37,1993-02-09,IN,250/500,500,1090.65,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,GOLF,UNMARRIED,0,-51800,2015-01-16,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,NC,COLUMBUS,16,4,NO,1,2,YES,53400,5340,5340,42720,HONDA,CIVIC,2010,1
123,31,2005-08-05,IN,250/500,500,1326.0,0,FEMALE,ASSOCIATE,PROF-SPECIALTY,BASKETBALL,WIFE,0,-54600,2015-02-17,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,SC,NORTHBROOK,13,1,NO,1,2,NO,72120,12020,12020,48080,MERCEDES,ML350,2009,0
231,43,2006-06-17,IL,250/500,2000,972.47,0,MALE,COLLEGE,PROTECTIVE-SERV,READING,WIFE,0,-58100,2015-02-01,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,PA,HILLSDALE,15,3,YES,2,2,YES,77100,7710,15420,53970,AUDI,A3,2010,0
247,39,1993-12-07,IL,100/300,500,806.31,0,FEMALE,COLLEGE,HANDLERS-CLEANERS,DANCING,WIFE,0,0,2015-02-25,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,SC,NORTHBEND,3,1,NO,2,3,NO,3300,600,0,2700,DODGE,RAM,2003,0
194,35,2012-03-14,IL,500/1000,500,1416.24,0,FEMALE,MD,ADM-CLERICAL,GOLF,NOT-IN-FAMILY,0,0,2015-02-26,PARKED CAR,REAR COLLISION,MINOR DAMAGE,POLICE,WV,NORTHBEND,7,1,YES,1,0,NO,5940,1080,540,4320,NISSAN,PATHFINDER,2003,0
119,27,1997-08-05,IN,250/500,2000,1097.64,0,MALE,HIGH SCHOOL,TRANSPORT-MOVING,VIDEO-GAMES,OTHER-RELATIVE,27100,0,2015-02-06,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,PA,NORTHBEND,16,2,NO,1,0,NO,63720,7080,21240,35400,ACCURA,TL,2006,0
259,43,2009-07-05,IL,100/300,500,947.75,0,FEMALE,MASTERS,FARMING-FISHING,BASE-JUMPING,NOT-IN-FAMILY,0,-39300,2015-02-03,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,SC,RIVERWOOD,15,1,NO,1,3,NO,7680,1280,640,5760,AUDI,A5,2008,0
107,31,1994-11-25,IL,100/300,2000,1018.73,5000000,MALE,ASSOCIATE,HANDLERS-CLEANERS,YACHTING,OWN-CHILD,20000,-82700,2015-01-27,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,NY,RIVERWOOD,21,3,YES,1,2,NO,93730,14420,21630,57680,HONDA,CRV,2001,0
48,44,1997-02-03,IL,100/300,2000,1400.74,0,MALE,COLLEGE,SALES,BASE-JUMPING,OTHER-RELATIVE,34000,-55600,2015-01-21,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NC,ARLINGTON,23,3,YES,0,2,NO,87300,17460,17460,52380,JEEP,WRANGLER,2013,0
267,40,2009-10-09,IL,250/500,500,1155.53,5000000,MALE,JD,TRANSPORT-MOVING,CAMPING,WIFE,0,-35200,2015-01-24,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,NY,COLUMBUS,5,1,NO,0,2,NO,5670,1260,630,3780,FORD,F150,1997,0
286,47,2002-11-20,IN,250/500,500,1386.93,0,MALE,HIGH SCHOOL,PRIV-HOUSE-SERV,BUNGIE-JUMPING,HUSBAND,54100,-77600,2015-01-17,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,NY,SPRINGFIELD,15,3,YES,0,0,NO,65800,13160,6580,46060,ACCURA,TL,2001,0
175,34,1995-05-29,OH,100/300,500,915.29,0,FEMALE,JD,HANDLERS-CLEANERS,BASE-JUMPING,WIFE,82400,-57100,2015-02-23,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,NY,ARLINGTON,14,1,NO,2,1,YES,36720,4080,4080,28560,HONDA,ACCORD,2009,1
111,29,2011-01-22,IL,250/500,500,1239.55,2000000,FEMALE,PHD,FARMING-FISHING,KAYAKING,OWN-CHILD,0,0,2015-01-09,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,SC,RIVERWOOD,1,1,NO,1,1,YES,52800,4800,9600,38400,MERCEDES,ML350,1996,1
151,37,2012-10-18,IN,250/500,500,1366.42,0,FEMALE,ASSOCIATE,PROTECTIVE-SERV,CROSS-FIT,UNMARRIED,44000,0,2015-02-15,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,FIRE,SC,ARLINGTON,14,3,NO,1,2,YES,59100,5910,5910,47280,NISSAN,MAXIMA,1998,1
156,37,1991-10-13,OH,500/1000,1000,1086.48,6000000,MALE,ASSOCIATE,MACHINE-OP-INSPCT,HIKING,UNMARRIED,0,-53800,2015-01-16,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,NY,NORTHBROOK,17,3,NO,1,1,YES,77440,14080,7040,56320,SUBURU,LEGACY,1999,0
165,36,2010-10-01,IL,250/500,2000,1247.87,0,MALE,MASTERS,ARMED-FORCES,GOLF,HUSBAND,0,-39700,2015-01-14,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,NY,NORTHBEND,20,3,NO,2,2,NO,45700,4570,4570,36560,BMW,3 SERIES,2008,0
253,41,2013-04-10,OH,100/300,2000,1312.75,0,FEMALE,PHD,SALES,DANCING,OTHER-RELATIVE,81300,0,2015-01-01,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,SC,SPRINGFIELD,10,3,NO,2,2,YES,80740,7340,14680,58720,TOYOTA,CAMRY,2014,1
10,26,2008-06-11,IN,100/300,2000,765.64,0,MALE,MD,SALES,BASE-JUMPING,NOT-IN-FAMILY,0,-22200,2015-02-16,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,SC,NORTHBROOK,3,3,NO,0,3,NO,31350,2850,5700,22800,HONDA,ACCORD,2001,1
158,33,2013-12-04,OH,100/300,2000,1327.41,0,FEMALE,ASSOCIATE,HANDLERS-CLEANERS,SKYDIVING,OTHER-RELATIVE,0,-38600,2015-01-04,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,SC,HILLSDALE,0,1,NO,0,0,NO,35000,3500,7000,24500,SUBURU,LEGACY,2012,0
436,59,2010-08-21,OH,500/1000,1000,1338.55,0,MALE,PHD,PROTECTIVE-SERV,BOARD-GAMES,OWN-CHILD,39000,0,2015-01-12,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,WV,HILLSDALE,10,3,NO,2,2,NO,68000,13600,6800,47600,TOYOTA,COROLLA,2014,0
91,30,2010-06-18,IL,250/500,2000,1316.63,8000000,FEMALE,MASTERS,MACHINE-OP-INSPCT,GOLF,UNMARRIED,43900,0,2015-01-08,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,SC,NORTHBEND,13,3,YES,2,0,NO,84500,13000,13000,58500,BMW,X6,2009,0
256,42,1992-04-10,IL,500/1000,1000,1286.44,0,FEMALE,MD,TRANSPORT-MOVING,BUNGIE-JUMPING,WIFE,0,-39500,2015-01-22,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,WV,NORTHBEND,14,1,NO,2,1,NO,75500,7550,15100,52850,NISSAN,ULTIMA,1998,0
274,46,1997-02-03,OH,500/1000,1000,1372.18,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,BUNGIE-JUMPING,NOT-IN-FAMILY,0,0,2015-01-13,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,WV,RIVERWOOD,22,3,NO,1,3,NO,90600,15100,15100,60400,BMW,X5,2009,0
275,45,1991-12-06,IN,500/1000,2000,1447.77,0,FEMALE,ASSOCIATE,ADM-CLERICAL,CAMPING,WIFE,39400,-63900,2015-01-18,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,VA,NORTHBEND,8,3,YES,1,1,NO,64320,5360,10720,48240,ACCURA,MDX,1998,0
1,33,1995-09-19,IL,250/500,500,903.32,0,FEMALE,HIGH SCHOOL,TRANSPORT-MOVING,YACHTING,NOT-IN-FAMILY,0,0,2015-01-19,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,NY,NORTHBEND,1,3,NO,1,0,NO,31700,6340,3170,22190,TOYOTA,HIGHLANDER,2006,0
85,30,1993-10-29,IN,500/1000,1000,1454.42,0,MALE,ASSOCIATE,PROTECTIVE-SERV,READING,OTHER-RELATIVE,51600,-73900,2015-01-31,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,NY,SPRINGFIELD,19,1,YES,0,1,YES,74280,12380,12380,49520,SUBURU,FORRESTOR,2006,1
233,37,1991-11-03,IL,100/300,2000,1603.42,0,FEMALE,HIGH SCHOOL,SALES,VIDEO-GAMES,WIFE,61600,-30200,2015-02-06,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,COLUMBUS,17,1,YES,0,2,YES,80520,13420,6710,60390,TOYOTA,COROLLA,2005,0
142,30,2002-07-09,IN,250/500,2000,1616.58,0,MALE,JD,ADM-CLERICAL,POLO,HUSBAND,58500,-46800,2015-02-04,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,SC,HILLSDALE,13,3,YES,0,3,YES,63600,6360,12720,44520,DODGE,RAM,2010,0
266,44,1999-12-07,IL,250/500,500,1611.83,0,MALE,HIGH SCHOOL,HANDLERS-CLEANERS,MOVIES,HUSBAND,0,0,2015-01-02,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,POLICE,WV,RIVERWOOD,4,1,NO,1,2,YES,32800,3280,3280,26240,BMW,3 SERIES,2012,0
350,50,2005-07-01,OH,500/1000,500,889.13,0,FEMALE,MASTERS,PRIV-HOUSE-SERV,BOARD-GAMES,OTHER-RELATIVE,0,0,2015-02-26,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,PA,NORTHBEND,14,3,NO,0,2,NO,44190,9820,4910,29460,AUDI,A3,2015,0
97,26,1991-11-04,IL,250/500,1000,1252.08,0,MALE,COLLEGE,EXEC-MANAGERIAL,SLEEPING,NOT-IN-FAMILY,0,0,2015-02-08,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,VA,SPRINGFIELD,4,2,YES,2,2,NO,50400,10080,5040,35280,HONDA,CRV,2000,1
399,55,1993-04-14,IL,500/1000,2000,995.56,0,MALE,JD,TECH-SUPPORT,SLEEPING,NOT-IN-FAMILY,0,-65400,2015-02-07,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,NY,NORTHBEND,23,3,YES,1,1,YES,88400,17680,8840,61880,NISSAN,PATHFINDER,2010,0
305,49,2009-08-23,IL,100/300,2000,1347.92,0,FEMALE,HIGH SCHOOL,FARMING-FISHING,BUNGIE-JUMPING,OWN-CHILD,0,-42100,2015-02-17,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,HILLSDALE,21,3,YES,0,2,NO,66550,12100,6050,48400,VOLKSWAGEN,JETTA,2003,0
276,47,1993-06-18,IN,100/300,1000,1724.09,0,MALE,PHD,CRAFT-REPAIR,YACHTING,OWN-CHILD,0,0,2015-01-12,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,NY,ARLINGTON,23,3,YES,0,0,NO,65780,5980,11960,47840,CHEVROLET,TAHOE,2014,0
257,40,2012-07-17,IN,250/500,500,1379.93,0,MALE,MD,ARMED-FORCES,BASE-JUMPING,HUSBAND,0,0,2015-02-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,NY,COLUMBUS,6,3,NO,0,2,YES,51810,9420,4710,37680,AUDI,A3,2002,1
78,31,1999-01-25,IN,250/500,1000,1554.64,4000000,MALE,PHD,PROTECTIVE-SERV,BOARD-GAMES,OWN-CHILD,0,-27900,2015-02-03,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,WV,SPRINGFIELD,21,1,NO,1,0,NO,55660,5060,10120,40480,HONDA,CRV,2009,1
129,28,1990-02-23,OH,500/1000,1000,1377.94,0,MALE,MASTERS,MACHINE-OP-INSPCT,BASE-JUMPING,NOT-IN-FAMILY,0,0,2015-02-21,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,NY,SPRINGFIELD,23,1,NO,2,3,NO,44640,9920,4960,29760,TOYOTA,CAMRY,2005,0
283,46,2000-08-30,IL,500/1000,2000,1313.33,0,FEMALE,PHD,TRANSPORT-MOVING,READING,HUSBAND,53500,-73600,2015-01-09,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NY,RIVERWOOD,3,3,NO,1,3,NO,77660,7060,14120,56480,NISSAN,MAXIMA,2004,1
85,25,2008-09-03,IN,250/500,500,1259.02,0,FEMALE,JD,TECH-SUPPORT,BASE-JUMPING,UNMARRIED,67000,-53600,2015-02-16,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,SC,NORTHBEND,8,1,NO,2,2,NO,5640,940,940,3760,NISSAN,ULTIMA,2005,0
101,26,1991-08-02,IL,500/1000,1000,1371.88,0,FEMALE,MD,PROF-SPECIALTY,READING,HUSBAND,0,0,2015-02-04,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,VA,ARLINGTON,4,1,NO,2,2,NO,3190,580,580,2030,SUBURU,LEGACY,1995,0
96,30,2001-09-25,OH,100/300,500,1399.27,6000000,MALE,COLLEGE,PROF-SPECIALTY,HIKING,WIFE,38900,-48700,2015-02-24,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,NC,ARLINGTON,22,1,NO,0,0,YES,53440,0,6680,46760,FORD,ESCAPE,2004,0
121,31,2007-03-11,IL,500/1000,1000,1061.98,6000000,FEMALE,JD,ARMED-FORCES,CAMPING,UNMARRIED,0,0,2015-02-01,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,WV,HILLSDALE,16,1,NO,0,1,YES,65250,7250,7250,50750,BMW,3 SERIES,2002,0
176,39,2010-11-20,OH,250/500,500,1365.46,4000000,MALE,COLLEGE,ARMED-FORCES,SLEEPING,UNMARRIED,0,-56600,2015-02-05,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,SC,COLUMBUS,14,3,NO,2,1,NO,44280,4920,4920,34440,CHEVROLET,SILVERADO,2008,0
159,37,1998-08-28,IL,500/1000,1000,894.4,0,MALE,ASSOCIATE,TECH-SUPPORT,CAMPING,WIFE,0,-53700,2015-01-07,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NY,SPRINGFIELD,13,1,YES,2,0,NO,70290,7810,7810,54670,DODGE,RAM,1999,0
120,30,2002-07-16,IN,250/500,500,956.69,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,MOVIES,HUSBAND,39600,-64300,2015-02-06,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,NY,HILLSDALE,20,1,NO,1,1,YES,87100,8710,8710,69680,SAAB,92X,2000,0
212,35,1990-04-29,IN,500/1000,2000,1123.89,0,MALE,MD,PRIV-HOUSE-SERV,VIDEO-GAMES,UNMARRIED,35400,-49200,2015-01-21,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,COLUMBUS,0,3,NO,1,3,NO,50380,4580,4580,41220,SUBURU,FORRESTOR,1996,0
290,45,1998-02-01,IL,100/300,500,1085.03,0,FEMALE,JD,SALES,CROSS-FIT,WIFE,0,-61000,2015-03-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,VA,ARLINGTON,23,3,YES,2,2,NO,64800,12960,6480,45360,AUDI,A3,2014,1
299,42,2008-07-20,OH,100/300,2000,1437.33,0,FEMALE,ASSOCIATE,CRAFT-REPAIR,MOVIES,WIFE,25000,0,2015-02-24,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,SC,COLUMBUS,13,1,YES,1,3,NO,70400,12800,12800,44800,BMW,3 SERIES,2000,0
66,26,1998-11-13,IL,250/500,1000,988.29,0,MALE,COLLEGE,ARMED-FORCES,SKYDIVING,OWN-CHILD,0,0,2015-02-02,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NY,NORTHBEND,8,1,NO,2,2,YES,57860,0,10520,47340,SUBURU,IMPREZA,2008,1
334,47,2001-05-24,IL,500/1000,500,1238.89,0,MALE,MASTERS,PROTECTIVE-SERV,SLEEPING,OTHER-RELATIVE,0,0,2015-01-31,VEHICLE THEFT,REAR COLLISION,MINOR DAMAGE,POLICE,WV,NORTHBEND,3,1,NO,0,3,NO,6240,960,960,4320,FORD,FUSION,2011,0
216,38,2014-06-03,IN,100/300,1000,1384.64,5000000,FEMALE,ASSOCIATE,TECH-SUPPORT,BOARD-GAMES,UNMARRIED,0,0,2015-01-09,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,VA,COLUMBUS,16,1,NO,2,3,NO,66600,16650,11100,38850,JEEP,GRAND CHEROKEE,2012,1
86,28,1991-08-22,IN,100/300,2000,1595.07,0,MALE,PHD,TRANSPORT-MOVING,HIKING,UNMARRIED,75800,0,2015-02-23,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,VA,HILLSDALE,19,1,YES,0,2,YES,70920,11820,11820,47280,JEEP,WRANGLER,2002,0
429,56,1998-12-12,OH,250/500,1000,1127.89,6000000,MALE,ASSOCIATE,MACHINE-OP-INSPCT,SKYDIVING,OWN-CHILD,67400,-43800,2015-01-28,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,WV,SPRINGFIELD,0,1,YES,2,0,YES,39480,6580,6580,26320,SUBURU,FORRESTOR,2002,0
257,43,1999-02-18,IN,500/1000,2000,929.7,6000000,FEMALE,PHD,HANDLERS-CLEANERS,BASE-JUMPING,HUSBAND,46400,-74300,2015-01-14,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,VA,ARLINGTON,12,1,NO,2,2,YES,63240,10540,5270,47430,MERCEDES,E400,2005,0
15,34,1997-10-30,IL,100/300,1000,1829.63,0,MALE,JD,TECH-SUPPORT,CROSS-FIT,NOT-IN-FAMILY,56700,0,2015-02-03,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,SC,ARLINGTON,21,3,YES,1,0,NO,67650,12300,6150,49200,AUDI,A5,2009,0
230,39,1999-11-29,IL,100/300,1000,904.7,7000000,FEMALE,MD,CRAFT-REPAIR,BUNGIE-JUMPING,UNMARRIED,68600,-22300,2015-02-17,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,SC,RIVERWOOD,0,1,NO,1,3,NO,74200,14840,14840,44520,ACCURA,TL,2002,1
250,43,2013-07-07,OH,500/1000,1000,1243.84,0,FEMALE,JD,TECH-SUPPORT,POLO,OWN-CHILD,47900,-73400,2015-01-30,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,VA,COLUMBUS,22,1,YES,1,3,NO,64900,12980,12980,38940,VOLKSWAGEN,JETTA,2011,0
270,44,2003-07-05,IL,500/1000,2000,1030.95,0,FEMALE,ASSOCIATE,MACHINE-OP-INSPCT,PAINTBALL,OTHER-RELATIVE,47200,0,2015-02-03,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,NC,NORTHBEND,20,3,NO,1,0,NO,35900,7180,3590,25130,AUDI,A3,2007,1
65,26,2005-09-21,IN,100/300,500,1285.03,3000000,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,CAMPING,UNMARRIED,0,-41500,2015-02-03,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,VA,RIVERWOOD,0,1,NO,1,3,NO,52200,5220,10440,36540,HONDA,CRV,2011,0
475,57,1995-02-18,OH,100/300,500,1216.56,0,MALE,MASTERS,ADM-CLERICAL,SKYDIVING,OWN-CHILD,67400,-83200,2015-01-31,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,SC,HILLSDALE,20,1,NO,0,2,NO,78000,6500,13000,58500,SUBURU,FORRESTOR,2000,0
